7843	feertayda	my rib
7844	feertaada	your rib
7845	feertiisa	his rib
7847	feerahooda	their ribs
7848	Feer buu u duubtay.	He clenched his fist.
7849	feerka	the fist
7851	feeraro	fists
7856	Feertuu ka jabay Cali.	???
7857	Feer buu ku dhuftay Cali.	He hit Ali with a fist. / Ali hit him with a fist.
7860	doofaarro	pigs
7861	doofaarrada	the pigs
7862	doofaarkayga	my pig
7863	doofaarkaaga	your pig
7864	doofaarkeeda	her pig
7865	doofaarkiisa	his pig
7866	doofaarradayda	my pigs
7867	doofaarradiisa	his pigs
7868	doofaarradeeda	her pigs
7869	doofaar|f	pigs
7870	doofaarta	the pigs
7871	doofaaraha	the pigs
7872	hal doofaar	one pig
7873	labo doofaar	two pigs
7877	lacagtaas	that money
7878	lacagtayda	my money
7881	Sii lacagta oo idil.	Hand over all the money.
7882	Sii lacagta dhammaan.	Hand over all the money.
7883	I sii lacagta oo dhan.	Give me all the money.
7884	I sii dhammaan lacagtaada.	Give me all your money.
7885	I sii lacagtaada dhammaan.	Give me all your money.
7886	I sii lacagtaada oo dhan.	Give me all your money.
7888	Lacagtee waaye?	What money is it?
7889	Waa doofaarkee?	What pig is it?
7890	Doofaarkee waaye?	What pig is it?
7891	Doofaarradee waaye?	What pigs are they?
7892	Waa doofaarradee?	What pigs are they?
7893	Tani waa lacag.	This is money.
7894	Tani ma lacag baa?	Is this money?
7896	Tani ma lacagtaadii baa?	Is this your money?
7897	Tani ma lacagtaadaa?	Is this your money?
7898	Miyaad aragtay lacagtayda?	Have you ween my money?
7899	Ma aragtay lacagtayda?	Have you seen my money?
7900	Yaa arkay lacagtayda?	Who has seen my money?
7901	Kumaa arkay lacagtayda?	Who has seen my money?
7902	Anigaa arkay lacagtaada.	I have seen your money.
7903	Anaa arkay lacagtaada.	I have seen your money.
7904	Maxamed miyuu arkay lacagtaada?	Has Mohamed seen your money?
7905	Maxamed miyaa arkay lacagtaada?	Has Mohamed seen your money?
7906	Lacagtaada Maxamed miyuu arkay?	Has Mahamed seen your money?
7907	Lacagtaada Maxamed ma arkay?	Has Mahamed seen your money?
7908	Haa, wuu arkay.	Yes, he has seen it.
7909	Haa, isagaa arkay.	Yes, he has seen it.
7910	Faadumo miyay aragtay lacagtaada?	Has Faduma seen your money?
7911	Faadumo ma aragtay lacagtaada?	Has Faduma seen your money?
7912	Haa, way aragtay.	Yes, she has seen it.
7913	Haa, iyadaa aragtay.	Yes, she has seen it.
7915	Haa, waan arkay lacagtaada.	Yes, I have seen your money.
7917	Haa, anigaa arkay.	Yes, I have seen it.
7918	Lacagtii way dhuntay.	The money has disappeared.
7919	Maxaa dhumay?	What has disappeared?
7921	Waa maxay waxaa dhumay?	What is it that has disappeared?
7922	Maxay baa dhumay?	What has disappeared?
7923	Maxay baa lumay?	What has disappeared?
7929	qoraalladan	these texts
7931	qoraalladaas	those texts
7939	magac-u-yaalkaas	that pronoun
7942	sunta	the poison
7943	sunta indhaha ka ilmaysiisa	teargas
7944	sunta indhaha	teargas
7945	sunindhood	teargas
7947	sunindhoodka	the teargas
7948	qoraageenna sare	our superb writer
7950	maalintan	this day
7951	Haa, macallinkaagii waan arkay.	Yes, I have seen your teacher.
7953	Sheekooyinkeed maqashay?	Which stories have you heard?
7954	Ratigaygii waa weynaa.	My camel was big.
7957	Aniga baa aqal arkay.	I have seen a house.
7958	irbadda	the needle
7959	bare	teacher
7960	boqor	king
7961	Wuxuu ahaa madax-weyne.	He is president.
7962	Waxaa tahay kalkaaliso.	She/It is a nurse.
7963	ardo badan	many students
7964	Boorama	city in Somaliland
7967	tuug|m	thief
7968	tuug|f	thieves
7969	tuugta	the thieves
7970	tuugtii	those thieves (you know)
7971	saddex tuug	three thieves
7972	Isagu waa tuug.	He is a thief.
7973	Iyadu waa gaari.	She is a good housewife.
7974	aroortii	that morning (you know)
7975	Waxaan baxay aroortii.	I left at dawn.
7976	Waxaan baxay aroortii hore.	I left at the very first daybreak.
7978	mukulaashayda	my cat
7979	magaceed	her name
7980	gurigii Muxamad	Muhamad's house
7981	ajendaha shirka	the agenda of the meeting
7982	Wuu seexanayaa.	He is going to sleep.
7983	Cali waa cunay.	Ali ate it.
7984	muxuu	what he?
7985	Maxay samaysay?	What did she do?
7986	Way timid.	She has arrived.
7987	Hadda ayay timid.	Now she has arrived.
7988	Hooyaday waa timid.	My mother has arrived.
7989	Haa, hooyaday way timid.	Yes, my mother has arrived.
7990	Shimbiraan arkaa.	I see a bird.
7991	Faaraxaan la kulmay.	I met with Farah.
7992	xammaali	porter
7993	Waxaan arkay dukaanle.	I saw a shopkeeper.
7994	Waxaan la kulmay dukaanle.	I met with a shopkeeper.
7995	labaqaad	something taking two of something
7996	feerta	the rib
7997	Furihii guriga waa soo illawday.	He has forgotten the key to the house.
7998	hal neef	one animal
7999	Qoraageennii hore wuxuu ahaa mid weyn.	That eralier writer of ours was great.
8000	Ma aragtay qoraageennii?	Have you seen that writer of ours?
8001	Waan arkay qoraageenna.	I have seen our writer.
8002	Kani waa guriga Cali iyo Sahro.	This is Ali'a and Sahra's house.
8003	aqalka Cali	Ali's house
8005	Kani waa aqalka Cali iyo Sahro.	This is Ali's and Sahra's house.
8006	Kani waa aqalka Sahro.	This is Sahra's house.
8007	Cali iyo Sahro	Ali and Sahra
8008	Sahro iyo Cali	Sahra and Ali
8009	Kuwani waa Sahro iyo Cali.	These are Sahra and Ali.
8010	Waa qoyska Cumar.	This is Omar's family.
8011	qoyska Cumar	Omar's family
8012	reer	larger family
8013	reerkiisa	his family
8014	reer Cumar	the Omar family
8015	jilib	familiy; knee
8016	jilibka reer Cumar	the family of Omar's descendants
8017	sheekooyinka gaagaaban	the short stories
8019	mitir	meter
8020	Waa kubbadda cagta ee Xasan.	It is Hasan's football.
8021	Ma jiraa guri marti?	Is there a guesthouse?
8022	Gurimarti halkan ma ku yaallaa?	Is there a guesthouse here?
8023	I sii caana-geel.	Give me camel milk.
8024	caana-ariga	the sheep/goat milk
8025	hal dheg oo weyn	one big ear
8026	saddexdiisa dhegood oo waaweyn	his three big ears
8027	Sahro iligga ma aragtay?	Did Sahra see the tooth?
8028	Miyuu arkay baabuurkii Maxamed?	Did Mahamed see that car?
8029	guriga macallinka ee weyn	the teacher's big house
8030	labo ilood	two springs of water
8032	dayaxgacmeedkooda	their satellite
8033	Sidee buu u ekaa?	What was it like?
8035	gaaska ilinta	teargas
8036	afar maalmood ee hore	the previous four days
8037	hadalka suubban	the good talking
8038	kan	this
8039	tan	this
8040	kuwan	these
8042	kuwaas	those
8043	kaas	that
8044	taas	that
8045	Waxaan arkay neef geel ah.	I saw a camel.
8046	Waxaan arkay hal geel.	I saw one camel.
8047	Waxaan arkay ri'.	I saw a goat.
8048	Waxaan arkay orgi.	I saw a billy goat.
8049	Waxaan arkay hal.	I saw a camel.
8050	Waxaan arkay neef ari ah.	I saw a goat.
8051	Waxaan arkay rati iyo maroodi.	I saw a camel and an elephant.
8052	Waxaan arkay hal rati iyo hal maroodi.	I saw one camel and one elephant.
8053	Waxaan arkay rati weyn.	I have seen a big camel.
8054	Waxaan arkay hal rati oo weyn.	I have seen one big camel.
8055	Waxaan arkay maroodi.	I have seen an elephant.
8056	Waxaan arkay hal maroodi.	I saw one elephant.
8057	Waxaan arkay maroodi weyn.	I saw a big elephant.
8058	Waxaan arkay hal maroodi oo weyn.	I have seen one big elephant.
8059	Aniga baa arkay rati.	I have seen a camel.
8060	Aniga ayaa arkay rati weyn.	I have seen a big camel.
8061	Ratigii weynaa ayaan arkay.	I have seen that big camel (you know).
8062	Ratigii ayaan arkay.	I have seen that camel you know.
8063	Ratigii baan arkay.	Ratigii baan arkay.
8064	saddex guri	three houses
8065	saddex guri oo waaweyn	three big houses
8066	laba maalmood	two days
8067	laba maalmood oo dhaadheer	two long days
8068	afar buug oo cusub	four new books
8069	afar buug oo cuscusub	four new books
8070	saddex guri oo aad u waaweyn	three very big houses
8071	labo maalmood oo aad u dhaadheer	two very long days
8072	afar buug oo aad u fiicfiican	four very good books
8073	afar buug oo aad u wanwanaagsan	four very good books
8074	ninkii	that man (you know)
8075	ninkii Soomaaliyeed	that Somali man (you know)
8076	ninkii Soomaaliga ahaa	that Somali man (you know)
8077	ninkeeda	her husband
8078	ninkeeda cusub	her new husband
8079	gurigii Maxamed	Mohamed's house
8080	gurigii cusbaa	that new house (you know)
8081	gurigiisii	that house of his (you know)
8082	gurigiisa	his house
8083	gurigiisa cusub	his new house
8084	gurigiisii cusbaa	that new house of his (you know)
8085	maalintii xigtay	the following day (past)
8086	maalinta xigta	the following day (general or future)
8087	maalinta ku xigta	the following day (general or future)
8088	xigta	connecting
8089	shaqo	work
8090	shaqada	the work
8091	shaqadii	that work (you know)
8092	xirfad	craft
8093	shaqada iyo xirfadda	the work and the craft
8094	shaqadii iyo xirfaddii	that work and that craft (you know)
8095	shaqadeeda	her work
8096	shaqadeedii	that work of hers
8097	shaqadeeda cusub	her new work
8098	shaqadeedii cusbayd	that new work of hers (you know)
8099	suldaan	sultan, village chief
8100	suldaanka	the sultan
8101	salaadiin	sultans
8102	suldaanno	sultans
8103	arbe	bull elephant
8104	arbayaal	bull  elephants
8105	taliye	commander
8106	taliyaha	the commander
8107	taliyayaal	commanders
8108	taliyayaasha	the commanders
8109	dacay	camel lead rope
8110	xakame	bridle
8111	xakamaha	the bridle
8112	ukun	eggs
8113	beed	egg
8114	ugxaan	eggs
8115	ugax	egg
8116	tukayaashiinna	your crows
8117	tukayaasheenna	our crows
8118	tukayaasheenna yaryar	our small crows
8119	jid	path
8120	jidad	paths
8121	jidadka	the paths
8122	jidadkooda	their paths
8123	jidadkooda yaryar	their small paths
8124	qalin	pen
8125	qalimmo	pens
8126	qalimaan	pens
8127	qalinyaal	pens
8128	qalimmada	the pens
8129	qalimaha	the pens
8130	qalimaanta	the pens
8131	qalinka	the pen
8132	qalmaanta	the pens
8133	qalimmadaada	your pens
8134	qalimaantaada	your pens
8135	qalimmadaadaas	your pens over there
8136	qalimaantaadaas	your pens over there
8137	qalimmadaadaas cusub	your new pens over there
8138	qalimaantaadaas cusub	your new pens over there
8139	buugaagteeda	her books
8140	buugaagteeda cusub	her new books
8141	buugaagteedii cusbaa	those new books of hers, you know
8142	madax|m	head
8143	madaxyo	heads
8144	madax|f	top leaders
8145	madaxa	the head
8146	madaxda	the top leaders
8147	madaxdaas	the top leaders over there
8148	xor	free person
8149	xorriyad	freedom
8150	xornimo	independence
8151	musharrax	candidate
8152	murrashax	candidate
8153	musharraxnimo	candidature
8154	murrashaxnimo	candidature
8155	qof	person
8156	dad	people
8157	insaan	human being
8158	insaannimo	humanity
8159	insaaniyad	humanity
8160	hantiwadaag	socialist
8161	shuuci	communist
8162	shuuciyad	communism
8163	shuucinimo	the state of being a communist
8164	kalgacal	love
8165	kalgacayl	love
8166	kalgacaltooyo	love
8167	dhaxal	inheritance
8168	dhaxaltooyo	distribution of an inheritance
8169	boqortooyo	kingdom
8170	farxad	happiness
8171	nasiib	luck
8172	nasiibdarro	bad luck
8173	naxariis	kindness
8174	naxariisdarro	unkindness
8175	nidaam	order
8176	nidaamdarro	disorder
8178	gees|m	corner, horn
8180	afar-geesle	quadrangle
8181	foolxumo	ulginess
8182	xumo	badness
8183	xun	bad
8184	afxumo	insult
8185	hawl	work
8186	qaran	nation
8187	shaqoqarameed	civil service
8188	hawlqarameed	civil service
8189	hawl qaran	civil service
8191	dagaaldhul	civil war
8192	dagaaldhuleed	civil war
8193	dagaallo dhuleed	civil wars
8194	dabdamiye	fireman
8195	dabdamis	fire extinguisher, fire squad
8196	afhayeen	spokesman
8197	lacaghaye	cashier
8198	qaabdarro	disorder
8199	qaabxumo	disorder
8200	nidaamxumo	disorder
8201	qaab	form, manner
8202	qabweyn	arrogance
8203	qab	self-esteem
8204	hooyooyin xun	bad/mean mothers
8205	Bishee lagu jiraa hadda?	Which month is one in now?
8206	Ma cunin.	
8207	Ii oggolow aan boxo.	Allow me to leave.
8208	An boxo!	
8210	Ma fiirin karaa?	Can I/he see?
8211	heesaha Soomaaliyeed	the Somali songs
8213	aag labaqaad ah	an area containing two items
8214	biyooley	water sellers
8216	Qaali	Qali
8217	guryihii	those houses (you know)
8218	guryihii yaryaraa	those small houses (you know)
8219	madax-weynaha	the president
8220	lo'	cattle
8221	lo'da	the cattle
8222	lo'dii	those cattle (you know)
8223	sac	cow
8224	saca	the cow
8225	sicii	that cow (you know)
8226	naagtii	that woman (you know)
8227	naagta yar	the little woman
8228	naagtii yarayd	that little woman (you know)
8229	qorraxsoobax	sunrise
8230	aroorta	the dawn
8231	badda	the sea
8232	baddii weynayd	that big sea (you know)
8233	gabadha	the girl
8234	gabadhii	that girl (you know)
8235	gabadhii weynayd	that big girl (you know)
8237	qoriga	the stick
8238	qorigii	that stick (you know)
8239	boqoradda	the queen
8240	Kuwani ma qorayaalaa?	Are these writers?
8241	Boqoraddiiyaa timid.	The queen has arrived.
8242	tartan-qoraal	writing competition
8243	tartan qoraal	writing competition
8244	tartan Qur'aanakhris ah	Quran reading competition
8245	tartan xagga baabuurta ah	a competition with respect to cars
8246	calaamadsu'aal	question mark
8247	saaxiibka Cali	the friend (called) Ali
8248	saaxiibtay Sahro	my friend Sahra
8249	Cabdi baabuurkiisa	Abdi's car
8250	Cali baabuurkiisa	Ali's car
8251	Cali baabuurkiisii	that car of Ali's (you know) 
8252	gaarigiisa	his car
8253	gaarigiisii	that car of his (you know)
8254	gaariga Cali	Ali's car
8255	gaarigii Cali	that car of Ali's (you know)
8256	Maxamed baabuurkiisa	Mohamed's car
8257	Maxamed baabuurkiisii	that car of Mohamed's (you know)
8258	baabuurka Maxamed	Mohamed's car
8259	baabuurka Sahro	Sahra's car
8260	booskiisa	his place
8261	Soomaaliya	Somalia
8262	gabadha Soomaalida ah	the Somali girl
8263	askariyado	female soldiers
8264	afantari	infantry
8265	dhibcaha roobka	the rain drops
8266	Kuwani waa kuwayga.	These are mine.
8267	Tani waa tayda.	This is mine.
8268	Tani waa taada.	This is yours.
8269	Kani waa kaaga.	This is yours.
8270	Kaasi waa kiisa.	That is his.
8271	Taasi waa tiisa.	That is his.
8272	Taasi waa teeda.	That is hers.
8273	Kaasi waa keeda.	That is hers.
8274	Kuwani waa kuwaaga.	These are yours.
8275	Kani waa kayga.	This is mine.
8276	Kuwaasi waa kuweeda.	Those are hers.
8277	Kuwaasi waa kuwiisa.	Those are his.
8278	Aabbahay baa yimid.	My father has come.
8279	aabbahay	my father
8280	Aabbahay shaqadii ayuu ka yimid.	My father has come from work.
8281	Aabbahay shaqadii waa ka yimid.	My father has come from work.
8282	Aabbahay waa macallin.	My father is a teacher.
8283	Aabbahay waa yimid.	My father has come.
8284	Aabbihiis waa yimid.	His father has come.
8285	abti	maternal uncle
8286	adeerkeen	our paternal uncle
8287	Adeerkeen waa madax-weyne.	Our paternal uncle is a president.
8288	Aroor suubban.	Good morning. (lit. nice dawn)
8289	baabuur cusub	a new car
8290	baabuurka cusub	the new car
8291	baabuurka Xasan ee cusub	Hassan's new car
8292	Yuu la kulmay wiilku?	Whom did the boy meet with?
8293	yaxaas	crocodile
8294	yaxaasbadeed	sea crocodile
8295	yaxaasbadeedka	the sea crocodile
8296	xirfad adag	a difficult craft
8297	Xaliimo walaasheed	Halima's sister
8298	Xaliimo walaasheed yar	Halima's little sister
8299	Xaliimo walaasheeda yar	Halima's little sister
8300	Wuxuu ku xun yahay xisaabta.	He is bad at mathematics.
8301	Wuxuu ku liitaa xisaabta.	He is weak in mathematics.
8302	Wuxuu ku fiican yahay xisaabta.	He is good at mathematics.
8303	Wiilku waxaa uu la kulmay gabadha.	The boy met with the girl.
8304	wiilkooda yar oo qurxoon	their small and beautiful boy
8305	wiilkooda yar	their small boy
8306	wiilkii yaraa	that little boy (you know)
8307	Wiilkii waa yimid.	That boy (you know) has come.
8308	wiilkii fiicnaa oo weynaa	that nice, big boy (you know)
8309	wiilkii fiicnaa	that nice boy (you know)
8310	wiilkii dheeraa	that tall boy (you know)
8311	Wiilkee leh gaarigan?	Which boy owns this car
8312	wiilka dheer	the tall boy
8313	wiilka dheer ee Muuse	Musa's tall boy
8314	wiilka Muuse ee dheer	Musa's tall boy
8315	wiilka yar	the little boy
8316	wiilkaas yar	that little boy
8317	wiilka buuggiisa	the boy's book
8318	wiilka buuggiisa yar	the boy's small book
8319	wiilashee	which boys?
8320	wiilashaas wanaagsan	those good boys
8321	wiilasha wanaagsan	the good boys
8322	webigan weyn	this big river
8323	warqaddii	that letter you know
8324	warqaddii Maxamed	that letter of Mohamed's, you know
8325	Wiikee ayay walaashiis tahay?	Which boy's sister is she?
8326	Waxay suubbisay.	She has done it.
8327	Ma u aragtay magaaladan?	Have you seen this city?
8329	Kani waa banoonigii yaraa ee Xasan.	This is Hassan's small ball.
8330	labo maalmood	two days
8331	labo maalmood oo dhaadheer	two long days
8332	ul	stick
8333	usha	the stick
8334	ushii	taht stick, you know
8335	usha dheer	the long stick
8336	ushii dheerayd	that long stick, you know
8337	saxankayga	my plate
8338	saxankaygii	that plate of mine, you know
8339	saxankaaga	your plate
8340	saxankaagii	that plate of yours, you know
8341	saxankaaga cusub	your new plate
8342	saxankaagii cusbaa	that new plate of yours, you know
8343	saxankiisa	his plate
8344	saxankiisii	that plate of his, you know
8345	saxankeeda	her plate
8346	saxankeedii	that plate of hers, you know
8347	saxankeenna	our plate
8348	saxankeennii	that plate of ours, you know
8349	saxankayaga	our plate
8350	saxankayagii	that plate of ours, you know
8351	saxankiinna	your plate
8352	saxankiinnii	that plate of yours, you know
8353	saxankooda	their plate
8354	saxankoodii	that plate of theirs, you know
8355	saxankayga cusub	my new plate
8356	saxankaygii cusbaa	that new plate of mine, you know
8357	saxankaygan	this plate of mine
8358	saxankaygaas	that plate of mine
8359	saxankaygan cusub	this new plate of mine
8360	saxankaygaas cusub	that new plate of mine
8361	saxankaagaas	that plate of yours
8362	saxankaagaas cusub	that new plate of yours
8363	buuggii	that book, you know
8364	buuggii cusbaa	that new book, you know
8365	buugan cusub	this new book
8366	buuggaas cusub	that new book
8367	saxanka	the plate
8368	saxankii	that plate, you know
8369	saxanka Sahro	Sahra's plate
8370	Sahro saxankeeda	Sahra's plate
8371	saxankii Sahro	that plate of Sahra's, you know
8372	saxankii yaraa ee Sahro	that little plate of Sahra's, you know
8373	saxankan	this plate
8374	saxankan yar	this little plate
8375	saxankaas	that plate
8376	saxankaas yar	that little plate
8377	warqadda	that letter
8378	warqadda Maxamed	Mohamed's letter
8379	warqaddaas	that letter
8380	warqaddaas dheer	that long letter
8381	warqaddan	this letter
8382	warqaddan gaaban	this short letter
8383	nimanka wanaagsan	the good men
8384	nimankaas wanaagsan	those good men over there
8385	nimankaas wanwanaagsan	those good men over there
8386	gaariga Xasan ee cusub	Hassan's new car
8387	shaqo adag	hard work
8388	shaqada adag	the hard work
8389	shaqada hooyo ee adag	mother's hard work
8390	shaqada adag ee hooyo	mother's hard work
8391	shaqada adag ee hooyaday	my mother's hard work
8392	hooyaday shaqadeeda adag	my mother's hard work
8393	shaqada hooyaday ee adag	my mother's hard work
8394	buurta dheer	the high mountain
8395	buur dheer	a hign mountain
8396	buuro dhaadheer	high mountains
8397	buuraha dhaadheer	the high mountains
8398	furaha guriga	the key to the house
8399	furaha guriga Xasan	the key to Hassan's house
8400	furaha Xasan ee guriga	Hassan's key to the house
8401	furaha guriga ee Xasan	Hassan's key to the house
8402	fure guri	house key
8403	fure gaari	car key
8404	furayaal guri	house keys
